tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
39,100.1065,56.73,0,0,1.0,1.0732,1.022,-0.00305,78.4,45,3.38,3924.1
40,100.2912,56.54,0,0,1.0,1.0639,1.0042,-0.0018,79.0,45,3.37,3995.2
41,100.485,56.35,0,0,1.0,1.064,1.0042,-0.00021,79.6,45,3.36,4065.9
42,100.6833,56.13,0,0,1.0,1.064,1.0043,0.00283,80.3,45,3.35,4136.6
43,100.6502,55.86,0,0,1.0,1.0642,1.0,0.00597,80.4,46,3.37,4205.6
44,100.718,55.65,0,0,1.0,1.0597,1.0,0.00756,81.0,46,3.42,4273.2
45,100.8075,55.44,0,0,1.0,1.0645,1.0,0.00944,81.6,46,3.5,4340.5
46,100.4665,55.21,0,0,1.0,1.0551,1.0,0.01164,81.6,47,3.59,4407.2
47,100.5915,55.05,0,0,1.0,1.052,1.0,0.01226,82.2,47,3.68,4474.0
48,100.73,54.9,0,0,1.0,1.052,1.0,0.01326,82.9,47,3.77,4540.7
49,100.8776,54.77,0,0,1.0,1.0523,1.0,0.01429,83.5,47,3.87,4607.4
50,101.032,54.63,0,0,1.0,1.0524,1.0,0.01517,84.1,47,3.96,4674.1
51,101.1942,54.52,0,0,1.0,1.0525,1.0,0.0159,84.8,47,4.05,4740.2
52,100.9189,54.34,0,0,1.0,1.0525,1.0,0.01737,84.9,48,4.14,4806.4
53,100.6434,54.18,0,0,1.0,1.0525,1.0,0.01862,85.1,49,4.24,4872.5
54,100.8136,54.08,0,0,1.0,1.0526,1.0,0.01883,85.8,49,4.34,4938.6
55,100.9886,53.99,0,0,1.0,1.0526,1.0,0.01901,86.4,49,4.42,5004.8
56,100.7276,53.88,0,0,1.0,1.0529,1.0,0.02003,86.6,50,4.49,5070.8
57,100.9049,53.82,0,0,1.0,1.0529,1.0,0.02004,87.2,50,4.56,5136.8
58,101.0763,53.56,1,0,1.15,1.053,1.0,0.02851,87.9,50,4.83,5202.9
59,101.2458,53.18,1,0,1.15,1.053,1.0,0.03572,88.6,50,5.19,5268.9
60,101.4197,52.94,1,0,1.15,1.053,1.0,0.03336,89.3,50,5.43,5335.0
61,101.5975,52.8,1,0,1.15,1.0531,1.0,0.03136,90.0,50,5.56,5401.0
62,101.7785,52.74,1,0,1.15,1.0483,1.0,0.02941,90.7,50,5.62,5467.1
63,101.5281,52.73,1,0,1.15,1.0032,1.0,0.02629,90.9,51,5.58,5533.1
64,101.7005,52.82,1,0,1.15,1.0032,1.0,0.02302,91.6,51,5.5,5599.2
65,101.8755,52.88,1,0,1.15,1.0032,1.0,0.02257,92.3,51,5.43,5664.9
66,102.0548,52.93,1,0,1.15,1.0033,1.0,0.02219,93.0,51,5.36,5730.7
67,102.2351,52.97,1,0,1.15,1.0,1.0,0.02169,93.7,51,5.3,5796.4
68,102.4186,53.0,0,0,1.15,1.0,1.0,0.02126,94.3,51,5.23,5862.2
69,102.6105,53.22,0,0,1.0,1.0,1.0,0.01369,95.0,51,5.0,5927.6
70,102.8074,53.54,0,0,1.0,1.0,1.0,0.00727,95.7,51,4.71,5993.1
71,102.9892,53.51,0,0,1.15,1.0,1.0,0.01765,96.4,51,4.7,6058.5
